tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
117870,AmazonHelp,False,Sat Nov 25 14:52:00 +0000 2017,@142144 Hello! What was advised when you contacted us?^CN,117871,117868.0
117871,142144,True,Sat Nov 25 15:28:01 +0000 2017,@AmazonHelp yes and i have received different information each time i talk so someone and noone is making up for anything. i am now on the phone for the 4th time again about it,117872,117870.0
117872,AmazonHelp,False,Sat Nov 25 15:34:01 +0000 2017,@142144 I'm sorry you've had to contact us multiple times. Please let us know if you don't get a resolution with your latest call. ^MG,117873,117871.0
117873,142144,True,Mon Nov 27 13:42:31 +0000 2017,@AmazonHelp So after another call and being told I would have my delivery guatenteed today I have now had to call up and be told that the tv isn’t coming. Absolute waste!,"117874,117875",117872.0
117874,AmazonHelp,False,Mon Nov 27 14:09:04 +0000 2017,"@142144 I'm sorry to hear this! When you had called, did the agent provide any reason for why the TV is not being delivered today? ^TH",117876,117873.0
117876,142144,True,Mon Nov 27 14:10:44 +0000 2017,@AmazonHelp He had said that there had been a change of address however I was guaranteed that it would arrive today. I have spent my whole weekend trying to get this sorted and I’ve got delay after delay after delay. I am absolutely ashamed of this service. Nothing has been made up for it,117877,117874.0
117877,142144,True,Mon Nov 27 15:12:30 +0000 2017,@AmazonHelp Anything?,117878,117876.0
117878,AmazonHelp,False,Mon Nov 27 15:18:00 +0000 2017,@142144 I would like a team member to look into this further for you! Please add your information here: https://t.co/cG6eq3OXQx and we will be happy to investigate this! Please keep us updated on the outcome! ^FR,117879,117877.0
117879,142144,True,Wed Nov 29 19:25:55 +0000 2017,@AmazonHelp @AmazonHelp I’ve still not had any contact about this one had my issue resolved,117880,117878.0
117880,AmazonHelp,False,Wed Nov 29 19:36:29 +0000 2017,"@142144 Have you received any correspondence from us here: https://t.co/ufB3lDWdDx? If so, what information or options were provided? ^KP",117881,117879.0
117881,142144,True,Wed Nov 29 19:49:48 +0000 2017,@AmazonHelp The last message was that my delivery will arrive between 5pm to 7pm today although I asked for 5:30 so I can be here. However it still hasn’t arrived,117882,117880.0
117882,AmazonHelp,False,Wed Nov 29 19:57:26 +0000 2017,"@142144 I do apologize, Sol. Have there been any tracking updates? ^VF",117883,117881.0
117883,142144,True,Wed Nov 29 19:59:59 +0000 2017,@AmazonHelp Not any since Monday. I’ve had to call the currier to find out what’s been happening and all I get tol@is “tomorrow”. It should be coming tomorrow now 5-8 but it’s been a disgrace from Amazon so far and all I’ve had is almost a week wasted and delivery paid for,117884,117882.0
117884,AmazonHelp,False,Wed Nov 29 20:11:35 +0000 2017,@142144 We'd like to take another detailed look at this for you. Please provide your order details with us here: https://t.co/q4SH4TWvrf ^KP,"117885,117886",117883.0
117885,142144,True,Thu Nov 30 18:51:49 +0000 2017,@AmazonHelp @AmazonHelp i have done this for a second time now. will anything be done about this?,,117884.0
117886,142144,True,Wed Nov 29 21:34:37 +0000 2017,@AmazonHelp Why do I need to do this again?,,117884.0
117875,142144,True,Mon Nov 27 13:57:47 +0000 2017,@AmazonHelp @AmazonHelp anyone going to pick this one up?,,117873.0
117887,AmazonHelp,False,Thu Nov 23 21:59:27 +0000 2017,@142145 Hey! Our Black Friday sales have already started! Visit us here to see some of our deals: https://t.co/umQQqZ6PZv I hope this helps! ^TK,117888,117889.0
117888,142145,True,Thu Nov 23 22:07:07 +0000 2017,"@AmazonHelp I was hoping that the Amazon Fire TV Stick would be appearing in Canada too. As its on sale in this US, is this not the case? If not, can I buy it on https://t.co/lrFvn9VFkg and have it shipped to Canada? Its about $32CAD when converted, but its $50 on Amazon.ca",117890,117887.0
117890,AmazonHelp,False,Thu Nov 23 22:27:00 +0000 2017,@142145 Thanks for your inquiry! This item is sold on the .com site. Have you encountered a shipping address issue in the check-out process? ^SE,117891,117888.0
117891,142145,True,Thu Nov 23 22:31:17 +0000 2017,@AmazonHelp no I haven’t tried it yet. I am in Canada though will I be able to have it delivered here?,117892,117890.0
117892,AmazonHelp,False,Thu Nov 23 22:41:33 +0000 2017,"@142145 If an item is unable to ship to your location, it'll show at checkout before you hit Place Your Order. ^JO",117893,117891.0
117893,142145,True,Thu Nov 23 22:55:36 +0000 2017,"@AmazonHelp Yes, just double checked and it doesn't ship to Canada. Guess I'll have to leave it. Not paying more than 35% more for the same product. Shame we always get gouged for everything in Canada :(",,117892.0
117889,142145,True,Thu Nov 23 21:51:54 +0000 2017,@AmazonHelp Just to confirm I meant in Canada and not the US..,117887,117894.0
117894,142145,True,Thu Nov 23 21:51:04 +0000 2017,@AmazonHelp Is it approximately 4 hours till the Black Friday sale starts? Looks like its 9pm EST is that correct?,117889,
117895,AmazonHelp,False,Thu Nov 23 21:59:27 +0000 2017,"@142146 Did they go back in and refund it after the order was made? If not, please reach us by choosing ""phone"" so we can assist you directly here: https://t.co/dNXwBZPiM6 ^AF",,117896.0
117897,AmazonHelp,False,Thu Nov 23 21:58:33 +0000 2017,@142147 If it doesn't arrive tonight another delivery will be attempted tomorrow. I recommend contacting us tomorrow for additional options.  ^AF,117898,117899.0
117898,142147,True,Thu Nov 23 22:07:42 +0000 2017,@AmazonHelp OK,117900,117897.0
117900,142147,True,Fri Nov 24 09:26:50 +0000 2017,@AmazonHelp New explanation from #HermesUK Yesterday there was no one at home and today  they claim a non-specific security issue with a neighbor 😂😂😂,117901,117898.0
117901,AmazonHelp,False,Fri Nov 24 09:46:26 +0000 2017,"@142147 Hmm, that is odd. If you are not home today, were you able to provide them with a neighbour or safe place should you be unavailable at the time of delivery? ^KI",117902,117900.0
117902,142147,True,Fri Nov 24 10:07:10 +0000 2017,@AmazonHelp Other people are at home! And we and our neighbors regularly accept parcels for each other,117903,117901.0
117903,AmazonHelp,False,Fri Nov 24 10:16:26 +0000 2017,@142147 Have you contacted Hermes to query this? Or our Customer Service?^SM,117904,117902.0
117904,142147,True,Fri Nov 24 15:03:53 +0000 2017,@AmazonHelp Your customer service and still no delivery,117905,117903.0
117905,AmazonHelp,False,Fri Nov 24 15:24:35 +0000 2017,@142147 I'd like to have a member of our team look into this for you. Please provide details here: https://t.co/QBgeLYQfUh ^JF,"117906,117907,117908",117904.0
117906,142147,True,Fri Nov 24 16:37:55 +0000 2017,@AmazonHelp submitted my response.,,117905.0
117907,142147,True,Fri Nov 24 17:03:52 +0000 2017,@AmazonHelp Order has now been cancelled because neither you nor I could  get any visibility on delivery,,117905.0
117908,142147,True,Fri Nov 24 16:43:56 +0000 2017,@AmazonHelp I have lost all confidence in Amazon Prime,,117905.0
117899,142147,True,Thu Nov 23 21:52:18 +0000 2017,"@AmazonHelp @115830 well, having been assured by your customer service team my parcel would be delivered this evening it's almost 22:00 and nothing!",117897,117909.0
117909,142147,True,Thu Nov 23 16:50:10 +0000 2017,@AmazonHelp I will let you know. I had to escalate to get resolution which should have been offered by your first line.,117899,117910.0
117910,AmazonHelp,False,Thu Nov 23 16:44:29 +0000 2017,@142147 I am glad you are getting help! Let us know if you need anything! ^DJ,117909,117911.0
117911,142147,True,Thu Nov 23 16:42:38 +0000 2017,@AmazonHelp Kept repeating that delivery had been attempted and that Amazon would investigate I had to push to speak to a supervisor who is now helping,117910,117912.0
117912,AmazonHelp,False,Thu Nov 23 16:39:30 +0000 2017,@142147 Can you advise on what the associate said? ^HS,117911,117913.0
117913,142147,True,Thu Nov 23 16:36:21 +0000 2017,@AmazonHelp I am talking to your customer service team who initially kept repeating what was on their computer screen without adding value,117912,117914.0
117914,AmazonHelp,False,Thu Nov 23 16:34:31 +0000 2017,@142147 I'm sorry to hear this. Have you had a chance to contact the courier for this parcel directly regarding the issue? You can find their contact information here: https://t.co/tYkxOOlykX ^GR,117913,117915.0
118743,AmazonHelp,False,Thu Nov 23 22:42:25 +0000 2017,@142322 I'm so sorry for the frustration! We would like to look into this with you so please reach out to us here: https://t.co/hApLpMlfHN ^DD,118744,118745.0
118744,142322,True,Thu Nov 23 22:55:20 +0000 2017,"@AmazonHelp Thank you but as I said in my first tweet, it needs to be escalated since no action has been taken. I need more than just a link to your contact us page  @115821 #fraud",118746,118743.0
118746,AmazonHelp,False,Thu Nov 23 22:59:00 +0000 2017,"@142322 We don't have access to your Amazon account over Twitter. When you contacted us, what options or information did we provide? Did we mention anything about forwarding your information to our Account Specialists? ^GG",118747,118744.0
118747,142322,True,Thu Nov 23 23:02:19 +0000 2017,@AmazonHelp There was no way to reply to the email. This is for case 4672816421. We were promised a call back but never received one.,118748,118746.0
118748,AmazonHelp,False,Thu Nov 23 23:29:01 +0000 2017,"@142322 Thank you for the extra information. We'd like to make sure your experience is escalated. When you have the time, please send us the order details here: https://t.co/Hj0gJgDAUu ^NN",118749,118747.0
118749,142322,True,Mon Nov 27 19:57:26 +0000 2017,@AmazonHelp We still have not heard back yet from you regarding this fraud case. An amazon vendor is using our name and address and we are receiving multiple amazon return items to our home. This needs to stop immediately. @115821 @115851,118750,118748.0
118750,AmazonHelp,False,Mon Nov 27 20:07:00 +0000 2017,@142322 I'm sorry for the trouble! I don't see we've received your information. Please provide your details for us using the link ^NN provided above. ^KP,118751,118749.0
118751,142322,True,Mon Nov 27 20:13:17 +0000 2017,"@AmazonHelp The form has been filled out, but I repeat that there is already an open ticket about this,  [CASE 4672816421] . This needs to be resolved ASAP. We are receiving return shipments to the house because someone is using our name and address to conduct business on your platform.",118752,118750.0
118752,AmazonHelp,False,Mon Nov 27 20:18:00 +0000 2017,@142322 I certainly understand your concern! I can confirm we've received your information and we will be reaching out to you as soon as possible. We appreciate your patience! ^HC,118753,118751.0
118753,142322,True,Tue Nov 28 17:40:43 +0000 2017,"@AmazonHelp Your agent sent me an email and did not even address the issue. This is becoming a joke. At this point, I need a call from someone who can fix this issue ASAP. It’s been 4 days since my first tweet and a week since first contacting @115821 support. @115851",,118752.0
118745,142322,True,Thu Nov 23 22:28:32 +0000 2017,Hello @115821 &amp; @amazonhelp We need an escalation of a fraud case. Someone is using our personal information and getting assistance from you is incredibly frustrating,"118743,118754",
118755,AmazonHelp,False,Thu Nov 23 22:42:25 +0000 2017,"@142323 Antonio, una vez que envías los datos que te solicitan debes esperar al menos 48 horas para recibir una respuesta, por lo que te pedimos que esperes un poco más. Si no recibes respuesta en este plazo, avísanos, por favor. ^ES","118756,118757",118758.0
118756,142323,True,Thu Nov 23 22:44:31 +0000 2017,@AmazonHelp Muchas gracias. Solo una duda más: ¿el costo con el que tomé la oferta será respetado después?,,118755.0
118757,142323,True,Fri Nov 24 14:11:56 +0000 2017,"@AmazonHelp Ya recibí respuesta. Me dicen que mi estado de cuenta no es válido. Por favor, a qué se refieren? Especifiquen qué quieren porque los lacras de @8510 cobran 40 varos por dármelo.",118759,118755.0
118759,AmazonHelp,False,Fri Nov 24 14:22:00 +0000 2017,@142323 Te invito a contactar con Soporte al Cliente para que uno de nuestros agentes complete un formulario con tus datos y se pueda dirigir la consulta con el Departamento correspondiente. Debes contactar por chat o teléfono ingresando aquí: https://t.co/SKO9MAwbET. ^MZ,,118757.0
118758,142323,True,Thu Nov 23 22:37:32 +0000 2017,@AmazonHelp Sí. Desde ayer. Contexto: hice mi compra desde el viernes y confirmaron entrega el sábado. Luego llegó otro correo diciendo que la entrega sería el martes 21. Hace 25 horas ingresé jpg de mi estado de cuenta y aún nada.,118755,118760.0
118760,AmazonHelp,False,Thu Nov 23 22:35:38 +0000 2017,"@142323 Hola, Antonio. Lamentamos los inconvenientes. Sin compartir información personal ni confidencial ¿Podrías indicarnos si has recibido algún e-mail de parte de los Especialistas de Cuentas? y de ser así, ¿Has enviado la información que solicitan? ^PC",118758,118761.0
118762,AmazonHelp,False,Thu Nov 23 22:41:33 +0000 2017,@142324 All orders include a processing time that is not always inclusive of holidays and weekends. The One-Day shipping speed applies once your order has dispatched. Learn more here: https://t.co/kVyOw5mPYL ^SH,118763,118764.0
118763,142324,True,Thu Nov 23 22:54:58 +0000 2017,"@AmazonHelp So the One-Day is basically meaningless now then isn't it. If you can add whatever time you want for ""processing"" then it's pointless. Very disappointing.",,118762.0
118765,AmazonHelp,False,Thu Nov 23 22:41:33 +0000 2017,@142324 One-Day delivery refers to the transit time once an order has been dispatched. Some orders take longer than others to be shipped. You can learn more here: https://t.co/AFEHMmWRaw. ^DG,118766,118764.0
118766,142325,True,Thu Nov 23 22:56:34 +0000 2017,@AmazonHelp @142324 This is BS. Amazon seem to have unilaterally downgraded prime delivery benefits for Black Friday. Everything says 27th for me. Even items I bought one month ago on a Saturday and were delivered Sunday. Now they need four days! Shame on you Amazon!,,118765.0
118767,AmazonHelp,False,Thu Nov 23 22:41:00 +0000 2017,@142326 とんでもないです。今後ともどうぞよろしくお願いいたします！SK,,118768.0
118768,142326,True,Thu Nov 23 14:31:02 +0000 2017,@AmazonHelp 見ようとした時に気づきました！ありがとうございます！,118767,118769.0
118769,AmazonHelp,False,Thu Nov 23 11:07:28 +0000 2017,@142326 Amazonビデオをご利用いただきありがとうございます🙇　「逃げるは恥だが役に立つ」は、プライム・ビデオ対象作品ではございませんが、レンタルでお楽しみいただけますので、よろしければ、お楽しみくださいませ☺️　SM,118768,118770.0
118771,AmazonHelp,False,Thu Nov 23 22:40:30 +0000 2017,@142327 Imagina Vitu!  ^JJ,,118772.0
118772,142327,True,Thu Nov 23 22:37:14 +0000 2017,@AmazonHelp obg lindinho (a) vc é top demais,118771,118773.0
118773,AmazonHelp,False,Thu Nov 23 22:27:00 +0000 2017,"@142327 Olá, Vitu! Para mais informações sobre o Kindle Unlimited, você pode acessar o seguinte link: https://t.co/IB52p3zblS. ^NB",118772,118774.0
118775,AmazonHelp,False,Thu Nov 23 22:40:00 +0000 2017,@142328 Thank you for taking the time to share this feedback with us. Eligible Prime members with Prime Video can stream selected Amazon Originals titles while travelling outside their home country: https://t.co/hQ4yZYrMVj ^JR,118776,118777.0
118776,142328,True,Thu Nov 23 22:44:58 +0000 2017,@AmazonHelp But no movies ?,,118775.0
118778,AmazonHelp,False,Thu Nov 23 22:39:32 +0000 2017,@142329 I'm sorry you don't have your parcel! We'd like to help! Please reach out to us via phone/chat here: https://t.co/JzP7hlA23B and we can help fix this. ^TK,,118779.0
118780,AmazonHelp,False,Thu Nov 23 22:38:29 +0000 2017,@142330 I'm sorry for the delay! What do the tracking details state here: https://t.co/hApLpMlfHN? ^TR,118781,118782.0
118781,142330,True,Thu Nov 23 22:40:16 +0000 2017,@AmazonHelp Shipped? https://t.co/HfC9zKD5bv,118783,118780.0
118783,AmazonHelp,False,Thu Nov 23 22:48:28 +0000 2017,"@142330 I apologize, the link you'll need to check the tracking of your order is here: https://t.co/q4LAMZ3tbE ^AC","118784,118785",118781.0
118784,142330,True,Thu Nov 23 22:51:43 +0000 2017,@AmazonHelp Here's a pic. https://t.co/Xeu90770ph,,118783.0
118785,142330,True,Thu Nov 23 22:50:16 +0000 2017,@AmazonHelp It says estimated by 14 Nov but it's 23 Nov and I haven't got it :(,118786,118783.0
118786,AmazonHelp,False,Thu Nov 23 22:56:28 +0000 2017,@142330 Thanks for the information! We'd love to help further but are unable to access your Amazon account through Twitter. Please reach us by phone or chat for available options: https://t.co/hApLpMlfHN ^LR,118787,118785.0
118787,142330,True,Thu Nov 23 23:21:07 +0000 2017,@AmazonHelp Thanks for solving my problem so fast! And at no extra costs. 5 stars!,,118786.0
118782,142330,True,Thu Nov 23 22:36:31 +0000 2017,"@AmazonHelp hi there! My order says that it shipped on Sep 20, is expected to arrive by Nov 10, but I haven't received a thing. Order #111-6162437-0765042",118780,
118788,AmazonHelp,False,Thu Nov 23 22:37:01 +0000 2017,@142331 😁 Enjoy! ^DA,,118789.0
118790,AmazonHelp,False,Thu Nov 23 22:32:30 +0000 2017,"@142332 Hola, Comunicación Activa. Puedes contactarnos mediante este enlace: https://t.co/PR3iBfNNaM Por favor, dirígete al final de la página y haz clic donde dice https://t.co/nUUp5MLhYl PR para que puedas enviarnos tu consulta. ^CB",,118791.0
118792,AmazonHelp,False,Thu Nov 23 22:31:00 +0000 2017,@142333 We'd be happy to look into this with you. Please reach us by phone here: https://t.co/JzP7hlA23B ^JM,,118793.0
118793,142333,True,Thu Nov 23 22:24:26 +0000 2017,"@AmazonHelp Oh right, erm thanks for the help? Aren't you going to look into why it hasn't been delivered? Why promise something you can't deliver? (pun intended)",118792,118794.0
118794,AmazonHelp,False,Thu Nov 23 22:23:00 +0000 2017,"@142333 This isn't at all what we aim for, and I'm sorry we let you down. Please keep us posted, and let us know if it hasn't arrived by Tuesday. ^JN",118793,118795.0
118795,142333,True,Thu Nov 23 22:18:06 +0000 2017,@AmazonHelp Pretty poor for 'prime'. Why pay for prime when it could have been delivered by those dates anyway??? https://t.co/2ruB3MGdpt,118794,118796.0
118796,AmazonHelp,False,Thu Nov 23 22:16:00 +0000 2017,@142333 I'm sorry your order hasn't been delivered yet! What is the latest status of the order: https://t.co/aaDyEz1VgE ?^DD,118795,118797.0
118797,142333,True,Thu Nov 23 22:03:17 +0000 2017,"@AmazonHelp hello! Can you please explain why my prime delivery, which was going to be delivered today, has not arrived?",118796,
118798,AmazonHelp,False,Thu Nov 23 22:30:34 +0000 2017,@142334 I'm sorry you've been having troubles with your account; please use the following link so we can help provide real-time assistance: https://t.co/jzvkhdlrK5 ^WM,118799,118800.0
118799,142334,True,Thu Nov 23 23:12:57 +0000 2017,"@AmazonHelp I’ve changed my password another 3x using the link you sent, which is the same way I’ve been changing it. I’ll just shop elsewhere this weekend.",118801,118798.0
118801,AmazonHelp,False,Thu Nov 23 23:18:00 +0000 2017,@142334 The link provided doesn't require you to sign in and will help you get in touch with us so we can help you regain access to your account. Have you spoken with us yet? ^MT,,118799.0
118802,AmazonHelp,False,Thu Nov 23 22:29:34 +0000 2017,"@141801 I'm sorry you've had a bad experience, Sandeep! Without revealing account information, will you tell us what's happened? ^PF",,118803.0
118804,AmazonHelp,False,Thu Nov 23 22:27:00 +0000 2017,"@142335 We're happy to assist you directly with the issues with this Kindle, and can provide information on when it was purchased and first registered. Please reach us directly by choosing ""phone"" or ""chat"" here: https://t.co/JzP7hlA23B ^JR",,118805.0
118805,142335,True,Thu Nov 23 22:23:08 +0000 2017,@AmazonHelp It was a gift so I didn't order it myself. Is there another way? Registration date?,118804,118806.0
118806,AmazonHelp,False,Thu Nov 23 22:21:00 +0000 2017,@142335 If you ordered it from us you should be able to search your order history here: https://t.co/aaDyEz1VgE,118805,118807.0
118807,142335,True,Thu Nov 23 21:54:53 +0000 2017,"I think my kindle is breaking 😳😳😳 how can I find out how old it is?? I can't find a date to see when I got it, @AmazonHelp can you help?","118808,118806",
118809,AmazonHelp,False,Thu Nov 23 22:26:31 +0000 2017,"@142336 Thank you for flagging this to us, Deepak. We'll get this checked internally. ^MK",,118810.0
118811,AmazonHelp,False,Thu Nov 23 22:26:00 +0000 2017,@142137 Os dois são muito bonitos Marcio!  ^JJ,,118812.0
118813,AmazonHelp,False,Thu Nov 23 22:23:28 +0000 2017,@142337 One-Day shipping refers to the transit time in business days once an order has shipped out. Some packages can take additional time to process. ^DG,118814,118815.0
118814,142337,True,Thu Nov 23 22:26:41 +0000 2017,"@AmazonHelp A little misleading don't you think? I mean the whole point of prime is usually to get it next day not in 4 days, right? ""One-day delivery"" is not ambiguous, it either is or it isn't one-day delivery.",,118813.0
118815,142337,True,Thu Nov 23 22:13:43 +0000 2017,@AmazonHelp today is 23rd November... since when did one-day delivery mean 4 days?! https://t.co/vDcI6KieVA,118813,
118816,AmazonHelp,False,Thu Nov 23 22:22:00 +0000 2017,@142338 There are items that can be exchanged! You can learn more on how to do exchanges here: https://t.co/2UKGZT6QFl ^JM,118817,118818.0
118817,142338,True,Fri Nov 24 19:37:52 +0000 2017,@AmazonHelp thank you!,118819,118816.0
118819,AmazonHelp,False,Fri Nov 24 19:40:28 +0000 2017,@142338 We're happy to help! ^GP,,118817.0
118818,142338,True,Thu Nov 23 22:16:59 +0000 2017,@AmazonHelp what is your policy on returns? i ordered a pair of chuck taylors that were too big. can i do an exchange? please help. thanks!,118816,
118820,AmazonHelp,False,Thu Nov 23 22:22:00 +0000 2017,@140655 Je vous en prie :) Bonne soirée ! ^MH,,118821.0
118821,140655,True,Thu Nov 23 22:20:29 +0000 2017,@AmazonHelp merci pour votre réponse,118820,118822.0
118822,AmazonHelp,False,Thu Nov 23 22:19:29 +0000 2017,"@140655 Bonsoir, cela n'est malheureusement pas possible. Les prix dépendent de plusieurs critères. Merci pour votre intérêt. ^MH",118821,118823.0
118823,140655,True,Thu Nov 23 22:10:46 +0000 2017,"@AmazonHelp hello, can you match this price on https://t.co/LUUxpi8gXi please, thanks a lot @120533 bonjour, pouvez vous aligner sur ce prix 476€ pour le Sony RX100 Mark 3 s'il vous plait ? https://t.co/uDKoHsSBWF",118822,
118824,AmazonHelp,False,Thu Nov 23 22:21:00 +0000 2017,"@142339 I'm sorry for the wait! If it doesn't arrive tomorrow, or for direct assistance, please reach us via phone or chat here: https://t.co/JzP7hlA23B ^WM",118825,118826.0
118825,142340,True,Thu Nov 23 22:36:41 +0000 2017,@AmazonHelp @142339 WM stands for Wind-up merchant,,118824.0
118827,AmazonHelp,False,Thu Nov 23 22:19:29 +0000 2017,"@142341 I'm sorry for any inconvenience. If we've missed a delivery date, please get in touch with us here: https://t.co/Q7Ftz6nj80 and we'd be more than happy to review available options with you. ^EZ",,118828.0
118830,AmazonHelp,False,Thu Nov 23 22:19:29 +0000 2017,"@142342 This is not the impression we want to leave you with! Without posting personal/account details, can you please tell us more of what's going on? ^JM",118831,118832.0
118831,142342,True,Fri Nov 24 08:40:00 +0000 2017,"@AmazonHelp Im a prime member,had problem returning item last week this was resolved.item should’ve been del yesterday but now being told by 27th.",118833,118830.0
118833,AmazonHelp,False,Fri Nov 24 08:47:29 +0000 2017,"@142342 Hi, is there a reason listed for the delay? You can check here: https://t.co/BQmcNXViiI ^TS",118834,118831.0
118834,142342,True,Fri Nov 24 10:00:37 +0000 2017,@AmazonHelp No I’ve been told it’s an internal investigation and I won’t know the reason why!,118835,118833.0
118835,AmazonHelp,False,Fri Nov 24 10:11:00 +0000 2017,@142342 I'm sorry to hear of this. If you haven't received your order by the 27th then please don't hesitate to let us know. ^KI,,118834.0
118836,AmazonHelp,False,Thu Nov 23 22:18:27 +0000 2017,@142343 Sua felicidade vai aumentar com o tempo! O Kindle é uma maravilha 白 ❀! Eu adoro. ❤️ ^JJ,,108144.0
118837,AmazonHelp,False,Thu Nov 23 22:15:28 +0000 2017,"@142344 Hello, Beth. I'm sorry your package was left out in the rain. That's definitely not the type of service that we aim to provide. Please give us a chance to look into this for you and reach out to us using the link provided here: https://t.co/JzP7hlA23B ^FJ",,118838.0
120148,AmazonHelp,False,Thu Nov 23 23:12:00 +0000 2017,"@142675 Thanks for reaching out to us! You can check here for Black Friday deals: https://t.co/2bmQTiqkh2 Hope this helps! Please let us know if there is anything further we can assist with.
~Marvel H.",120149,120150.0
120149,142675,True,Thu Nov 23 23:40:12 +0000 2017,@AmazonHelp There not prime subscriber deals though. Plus I’m in the UK. I know where to find Black Friday deals. You again have not read nor understood my tweet have you? Is this account run from the same customer service centre in India?,120151,120148.0
120151,AmazonHelp,False,Thu Nov 23 23:45:35 +0000 2017,"@142675 If you select ""Upcoming"" on the right hand side of the page of our deals, as a Prime member, you will have access to these deals 30 minutes early! You can check those out here: https://t.co/yJmcxcmJX7 ^BE",,120149.0
120152,AmazonHelp,False,Thu Nov 23 23:12:00 +0000 2017,"@140021 Olá! Conte para nós, você sabe qual conteúdo vai ler no seu Kindle?. Ficamos curiosos. 🤔😃 ^NB",120153,120154.0
120153,140021,True,Fri Nov 24 11:05:56 +0000 2017,@AmazonHelp Tudo do kindle unlimited,120155,120152.0
120155,AmazonHelp,False,Fri Nov 24 11:33:29 +0000 2017,@140021 Sério Parzial! Há quanto tempo você assignou o Kindle Unlimited😱? ^MB,,120153.0
120156,AmazonHelp,False,Thu Nov 23 23:11:00 +0000 2017,@142676 ありがとうございます！何かご不明な点がございましたらご遠慮なくご質問くださいね😊✨SK,,120157.0
120157,142676,True,Thu Nov 23 17:33:02 +0000 2017,"@AmazonHelp いえいえ😦💦
こちらこそいつもお世話になっておりますので、ありがとうございます🙏
折角のプライム会員なので色々と活用させて頂きます💡
これからもよろしくお願いいたしますね❤(*^^*)
貴社、益々のご発展をお祈り申し上げます！🍀",120156,120158.0
120158,AmazonHelp,False,Thu Nov 23 08:44:29 +0000 2017,@142676 意図せず登録されたとの事ですが、ご活用いただけているようで幸いです。どうぞよろしくお願いいたします。 EK,120157,120159.0
120160,AmazonHelp,False,Thu Nov 23 23:10:00 +0000 2017,"@142677 Are you currently missing and expected order? If so, please let us know. We'd love to help! ^LR",120161,120162.0
120161,142677,True,Thu Nov 23 23:18:57 +0000 2017,@AmazonHelp Yea. Shoulda been delivered Tuesday!,120163,120160.0
120163,AmazonHelp,False,Thu Nov 23 23:25:52 +0000 2017,@142677 I'm sorry it hasn't arrived!  What is the current status and carrier shown here: https://t.co/PCtircFm5C? ^SJ,120164,120161.0
120164,142677,True,Thu Nov 23 23:27:35 +0000 2017,"@AmazonHelp AMZL US?

And says it was out for delivery but status says it's lost.",120165,120163.0
120165,AmazonHelp,False,Thu Nov 23 23:32:00 +0000 2017,@142677 Oh my! We don't have access to your account via Twitter. Please reach out to us here so we can look into this together: https://t.co/hApLpMlfHN ^MO,,120164.0
120166,AmazonHelp,False,Thu Nov 23 23:10:00 +0000 2017,"@142678 Hugo, ¿le informaste a Servicio al Cliente que ya puedes hacer una nueva compra? Si no es así, es necesario que les informes, pues ellos son los únicos con acceso a tu cuenta y pueden brindarte mayor información con respecto a este producto. 
^ES",120167,120168.0
120167,142678,True,Thu Nov 23 23:12:01 +0000 2017,"@AmazonHelp Si,y su respuesta fue varias veces que no habia disponible y a la quinta vez,me dejo a la espera y me dijo que ya estaba todo OK y que me enviaba un email,yo pregunté si se me enviaría y me confirmó...y no veo ningún cambio en el pedido",120169,120166.0
120169,AmazonHelp,False,Thu Nov 23 23:24:33 +0000 2017,"@142678 Hugo, en este caso  una vez que se actualice el estado de tu pedido vas a recibir un correo de confirmación.",120170,120167.0
120170,142678,True,Sun Nov 26 12:53:18 +0000 2017,"@AmazonHelp No me envías un producto que tienen en stock,y la solución es que lo vuelva a comprar y obviamente más caro...para q funciona entonces la preventa de Amazon #amazon #preventa",,120169.0
120168,142678,True,Thu Nov 23 22:58:47 +0000 2017,"@AmazonHelp Si me permite realizar una nueva compra recibiéndolo del 13 al 23 de diciembre,porque no se hace efectivo mi pedido??",120166,120171.0
120171,AmazonHelp,False,Thu Nov 23 22:56:28 +0000 2017,"@142678 Hola, Hugo. Lamentamos mucho este inconveniente, por favor recuerda que no es conveniente anotar información de tus pedidos. Por otra parte, te recomendamos realizar un simulacro de compra para verificar si el producto realmente está disponible. ^CB","120172,120168",120173.0
120174,AmazonHelp,False,Thu Nov 23 23:09:26 +0000 2017,@142679 We'd like to look into this for you. Please reach out to us via phone or chat here: https://t.co/FKvlKPkNkL for real-time troubleshooting. ^BE,120175,120176.0
120175,142679,True,Thu Nov 23 23:22:46 +0000 2017,"@AmazonHelp Apologies, but my query does not conform to any of the self-serve options on the link you gave me. Even the ""Contact Us"" link has no options which conform to my query.   

This is what i'm seeing https://t.co/92QwNC0QY9",,120174.0
120176,142679,True,Thu Nov 23 23:06:40 +0000 2017,@AmazonHelp Chrome on Win 7.,120174,120177.0
120177,AmazonHelp,False,Thu Nov 23 23:04:27 +0000 2017,"@142679 Hi! That is interesting, are you using a web browser or the app, and which device are you using? Let us know! ^DA",120176,120178.0
120179,AmazonHelp,False,Thu Nov 23 23:09:26 +0000 2017,"@142680 Bonsoir, rencontrez-vous un souci avec un colis en cours de livraison ? ^KD",120180,120181.0
